Partie	NOM	partie
la	DET:ART	le
mère	NOM	mère
?	SENT	?
<EOS>	<EOS>	<EOS>
Quand	KON	quand
il	PRO:PER	il
rouvrit	VER:simp	rouvrir
les	DET:ART	le
yeux	NOM	œil
en	PRP	en
pénétrant	VER:ppre	pénétrer
dans	PRP	dans
le	DET:ART	le
château	NOM	château
,	PUN	,
il	PRO:PER	il
lui	PRO:PER	lui
sembla	VER:simp	sembler
qu'	KON	que
il	PRO:PER	il
venait	VER:impf	venir
de	PRP	de
passer	VER:infi	passer
les	DET:ART	le
plus	ADV	plus
délicieuses	ADJ	délicieux
minutes	NOM	minute
de	PRP	de
sa	DET:POS	son
vie	NOM	vie
,	PUN	,
de	PRP	de
subir	VER:infi	subir
la	DET:ART	le
plus	ADV	plus
étrange	ADJ	étrange
,	PUN	,
la	DET:ART	le
plus	ADV	plus
inanalysable	ADJ	inanalysable
et	KON	et
la	DET:ART	le
plus	ADV	plus
complète	ADJ	complet
émotion	NOM	émotion
que	PRO:REL	que
pût	VER:subi	pouvoir
goûter	VER:infi	goûter
un	DET:ART	un
homme	NOM	homme
,	PUN	,
grisé	VER:pper	griser
d'	PRP	de
une	DET:ART	un
même	ADJ	même
tendresse	NOM	tendresse
par	PRP	par
la	DET:ART	le
séduction	NOM	séduction
émanée	VER:pper	émaner
de	PRP	de
deux	NUM	deux
femmes	NOM	femme
.	SENT	.
<EOS>	<EOS>	<EOS>
«	PUN:cit	«
Ah	NAM	ah
!	SENT	!
<EOS>	<EOS>	<EOS>
l'	DET:ART	le
exquise	ADJ	exquis
soirée	NOM	soirée
!	SENT	!
<EOS>	<EOS>	<EOS>
»	PUN:cit	»
dit-il	NOM	dit-il
,	PUN	,
dès	PRP	dès
qu'	KON	que
il	PRO:PER	il
se	PRO:PER	se
retrouva	VER:simp	retrouver
entre	PRP	entre
elles	PRO:PER	elle
à	PRP	à
la	DET:ART	le
lumière	NOM	lumière
des	PRP:det	du
lampes	NOM	lampe
.	SENT	.
<EOS>	<EOS>	<EOS>
Annette	NAM	annette
s'	PRO:PER	se
écria	VER:simp	écrier
:	PUN	:
«	PUN:cit	«
Je	PRO:PER	je
n'	ADV	ne
ai	VER:pres	avoir
pas	ADV	pas
du	PRP:det	du
tout	PRO:IND	tout
besoin	NOM	besoin
de	PRP	de
dormir	VER:infi	dormir
,	PUN	,
moi	PRO:PER	moi
;	PUN	;
je	PRO:PER	je
passerais	VER:cond	passer
toute	PRO:IND	tout
la	DET:ART	le
nuit	NOM	nuit
à	PRP	à
me	PRO:PER	me
promener	VER:infi	promener
quand	KON	quand
il	PRO:PER	il
fait	VER:pres	faire
beau	ADJ	beau
.	SENT	.
<EOS>	<EOS>	<EOS>
»	PUN:cit	»
La	DET:ART	le
comtesse	NOM	comte
regarda	VER:simp	regarder
la	DET:ART	le
pendule	NOM	pendule
:	PUN	:
«	PUN:cit	«
Oh	NAM	oh
!	SENT	!
<EOS>	<EOS>	<EOS>
il	PRO:PER	il
est	VER:pres	être
onze	NUM	onze
heures	NOM	heure
et	KON	et
demie	NOM	demi|demie
.	SENT	.
<EOS>	<EOS>	<EOS>
Il	PRO:PER	il
faut	VER:pres	falloir
se	PRO:PER	se
coucher	VER:infi	coucher
,	PUN	,
mon	DET:POS	mon
enfant	NOM	enfant
.	SENT	.
<EOS>	<EOS>	<EOS>
»	PUN:cit	»
Ils	NAM	ils
se	PRO:PER	se
séparèrent	VER:simp	séparer
,	PUN	,
chacun	PRO:IND	chacun
allant	NOM	allant
vers	PRP	vers
son	DET:POS	son
appartement	NOM	appartement
.	SENT	.
<EOS>	<EOS>	<EOS>
Seule	ADJ	seul
,	PUN	,
la	DET:ART	le
jeune	ADJ	jeune
fille	NOM	fille
qui	PRO:REL	qui
n'	ADV	ne
avait	VER:impf	avoir
pas	ADV	pas
envie	NOM	envie
de	PRP	de
se	PRO:PER	se
mettre	VER:infi	mettre
au	PRP:det	au
lit	NOM	lit
,	PUN	,
dormit	VER:simp	dormir
bien	ADV	bien
vite	ADV	vite
.	SENT	.
<EOS>	<EOS>	<EOS>
Le	DET:ART	le
lendemain	NOM	lendemain
,	PUN	,
à	PRP	à
l'	DET:ART	le
heure	NOM	heure
ordinaire	ADJ	ordinaire
,	PUN	,
lorsque	KON	lorsque
la	DET:ART	le
femme	NOM	femme
de	PRP	de
chambre	NOM	chambre
,	PUN	,
après	PRP	après
avoir	VER:infi	avoir
ouvert	VER:pper	ouvrir
les	DET:ART	le
rideaux	NOM	rideau
et	KON	et
les	DET:ART	le
auvents	NOM	auvent
,	PUN	,
apporta	VER:simp	apporter
le	DET:ART	le
thé	NOM	thé
et	KON	et
regarda	VER:simp	regarder
sa	DET:POS	son
maîtresse	NOM	maîtresse
encore	ADV	encore
ensommeillée	VER:pper	ensommeiller
,	PUN	,
elle	PRO:PER	elle
lui	PRO:PER	lui
dit	VER:pres	dire
:	PUN	:
«	PUN:cit	«
Madame	NAM	madame
a	VER:pres	avoir
déjà	ADV	déjà
meilleure	ADJ	meilleur
mine	NOM	mine
aujourd'hui	ADV	aujourd'hui
.	SENT	.
<EOS>	<EOS>	<EOS>
--	PUN	--
Vous	PRO:PER	vous
croyez	VER:pres	croire
?	SENT	?
<EOS>	<EOS>	<EOS>
--	PUN	--
Oh	INT	oh
!	SENT	!
<EOS>	<EOS>	<EOS>
oui	INT	oui
.	SENT	.
<EOS>	<EOS>	<EOS>
La	DET:ART	le
figure	NOM	figure
de	PRP	de
Madame	NAM	madame
est	VER:pres	être
plus	ADV	plus
reposée	VER:pper	reposer
.	SENT	.
<EOS>	<EOS>	<EOS>
»	PUN:cit	»
La	DET:ART	le
comtesse	NOM	comte
,	PUN	,
sans	PRP	sans
s'	PRO:PER	se
être	VER:infi	être
encore	ADV	encore
regardée	VER:pper	regarder
,	PUN	,
savait	VER:impf	savoir
bien	ADV	bien
que	KON	que
c'	PRO:DEM	ce
était	VER:impf	être
vrai	ADJ	vrai
.	SENT	.
<EOS>	<EOS>	<EOS>
Son	DET:POS	son
cœur	NOM	cœur
était	VER:impf	être
léger	ADJ	léger
,	PUN	,
elle	PRO:PER	elle
ne	ADV	ne
le	PRO:PER	le
sentait	VER:impf	sentir
pas	ADV	pas
battre	VER:infi	battre
,	PUN	,
et	KON	et
elle	PRO:PER	elle
se	PRO:PER	se
sentait	VER:impf	sentir
vivre	VER:infi	vivre
.	SENT	.
<EOS>	<EOS>	<EOS>
Le	DET:ART	le
sang	NOM	sang
qui	PRO:REL	qui
coulait	VER:impf	couler
en	PRP	en
ses	DET:POS	son
veines	NOM	veine
n'	ADV	ne
était	VER:impf	être
plus	ADV	plus
rapide	ADJ	rapide
comme	KON	comme
la	DET:ART	le
veille	NOM	veille
,	PUN	,
chaud	ADJ	chaud
et	KON	et
chargé	VER:pper	charger
de	PRP	de
fièvre	NOM	fièvre
,	PUN	,
promenant	VER:ppre	promener
en	PRP	en
toute	PRO:IND	tout
sa	DET:POS	son
chair	NOM	chair
de	PRP	de
l'	DET:ART	le
énervement	NOM	énervement
et	KON	et
de	PRP	de
l'	DET:ART	le
inquiétude	NOM	inquiétude
,	PUN	,
mais	KON	mais
il	PRO:PER	il
y	PRO:PER	y
répandait	VER:impf	répandre
un	DET:ART	un
tiède	ADJ	tiède
bien-être	NOM	bien-être
,	PUN	,
et	KON	et
aussi	ADV	aussi
de	PRP	de
la	DET:ART	le
confiance	NOM	confiance
heureuse	ADJ	heureux
.	SENT	.
<EOS>	<EOS>	<EOS>
Quand	KON	quand
la	DET:ART	le
domestique	NOM	domestique
fut	VER:simp	être
sortie	VER:pper	sortir
,	PUN	,
elle	PRO:PER	elle
alla	VER:simp	aller
se	PRO:PER	se
voir	VER:infi	voir
dans	PRP	dans
la	DET:ART	le
glace	NOM	glace
.	SENT	.
<EOS>	<EOS>	<EOS>
Elle	PRO:PER	elle
fut	VER:simp	être
un	DET:ART	un
peu	ADV	peu
surprise	ADJ	surpris
,	PUN	,
car	KON	car
elle	PRO:PER	elle
se	PRO:PER	se
sentait	VER:impf	sentir
si	ADV	si
bien	ADV	bien
qu'	KON	que
elle	PRO:PER	elle
s'	PRO:PER	se
attendait	VER:impf	attendre
à	PRP	à
se	PRO:PER	se
trouver	VER:infi	trouver
rajeunie	VER:pper	rajeunir
,	PUN	,
en	PRP	en
une	DET:ART	un
seule	ADJ	seul
nuit	NOM	nuit
,	PUN	,
de	PRP	de
plusieurs	PRO:IND	plusieurs
années	NOM	année
.	SENT	.
<EOS>	<EOS>	<EOS>
Puis	ADV	puis
elle	PRO:PER	elle
comprit	VER:simp	comprendre
l'	DET:ART	le
enfantillage	NOM	enfantillage
de	PRP	de
cet	PRO:DEM	ce
espoir	NOM	espoir
,	PUN	,
et	KON	et
,	PUN	,
après	PRP	après
s'	PRO:PER	se
être	VER:infi	être
encore	ADV	encore
regardée	VER:pper	regarder
,	PUN	,
elle	PRO:PER	elle
se	PRO:PER	se
résigna	VER:simp	résigner
à	PRP	à
constater	VER:infi	constater
qu'	KON	que
elle	PRO:PER	elle
avait	VER:impf	avoir
seulement	ADV	seulement
le	DET:ART	le
teint	NOM	teint
plus	ADV	plus
clair	ADJ	clair
,	PUN	,
les	DET:ART	le
yeux	NOM	œil
moins	ADV	moins
fatigués	VER:pper	fatiguer
,	PUN	,
les	DET:ART	le
lèvres	NOM	lèvre
plus	ADV	plus
vives	ADJ	vif
que	KON	que
la	DET:ART	le
veille	NOM	veille
.	SENT	.
<EOS>	<EOS>	<EOS>
Comme	ADV	comme
son	DET:POS	son
âme	NOM	âme
était	VER:impf	être
contente	ADJ	content
,	PUN	,
elle	PRO:PER	elle
ne	ADV	ne
pouvait	VER:impf	pouvoir
s'	PRO:PER	se
attrister	VER:infi	attrister
,	PUN	,
et	KON	et
elle	PRO:PER	elle
sourit	VER:pres	sourire
en	PRP	en
pensant	VER:ppre	penser
:	PUN	:
«	PUN:cit	«
Oui	ADJ	oui
,	PUN	,
dans	PRP	dans
quelques	PRO:IND	quelque
jours	NOM	jour
,	PUN	,
je	PRO:PER	je
serai	VER:futu	être
tout	ADV	tout
à	PRP	à
fait	NOM	fait
bien	ADV	bien
.	SENT	.
<EOS>	<EOS>	<EOS>
J'	PRO:PER	je
ai	VER:pres	avoir
été	VER:pper	être
trop	ADV	trop
éprouvée	VER:pper	éprouver
pour	PRP	pour
me	PRO:PER	me
remettre	VER:infi	remettre
si	KON	si
vite	ADV	vite
.	SENT	.
<EOS>	<EOS>	<EOS>
»	PUN:cit	»
Mais	NAM	mais
elle	PRO:PER	elle
resta	VER:simp	rester
longtemps	ADV	longtemps
,	PUN	,
très	ADV	très
longtemps	ADV	longtemps
assise	VER:pper	asseoir
devant	PRP	devant
sa	DET:POS	son
table	NOM	table
de	PRP	de
toilette	NOM	toilette
où	PRO:REL	où
étaient	VER:impf	être
étalés	VER:pper	étaler
,	PUN	,
dans	PRP	dans
un	DET:ART	un
ordre	NOM	ordre
gracieux	ADJ	gracieux
,	PUN	,
sur	PRP	sur
une	DET:ART	un
nappe	NOM	nappe
de	PRP	de
mousseline	NOM	mousseline
bordée	VER:pper	border
de	PRP	de
dentelles	NOM	dentelle
,	PUN	,
devant	PRP	devant
un	DET:ART	un
beau	ADJ	beau
miroir	NOM	miroir
de	PRP	de
cristal	NOM	cristal
taillé	VER:pper	tailler
,	PUN	,
tous	PRO:IND	tout
ses	DET:POS	son
petits	ADJ	petit
instruments	NOM	instrument
de	PRP	de
coquetterie	NOM	coquetterie
à	PRP	à
manche	NOM	manche
d'	PRP	de
ivoire	NOM	ivoire
portant	VER:ppre	porter
son	DET:POS	son
chiffre	NOM	chiffre
coiffé	VER:pper	coiffer
d'	PRP	de
une	DET:ART	un
couronne	NOM	couronne
.	SENT	.
<EOS>	<EOS>	<EOS>
Ils	PRO:PER	il
étaient	VER:impf	être
là	ADV	là
,	PUN	,
innombrables	ADJ	innombrable
,	PUN	,
jolis	ADJ	joli
,	PUN	,
différents	ADJ	différent
,	PUN	,
destinés	VER:pper	destiner
à	PRP	à
des	PRP:det	du
besognes	NOM	besogne
délicates	ADJ	délicat
et	KON	et
secrètes	ADJ	secret
,	PUN	,
les	DET:ART	le
uns	NOM	un
en	PRP	en
acier	NOM	acier
,	PUN	,
fins	ADJ	fin
et	KON	et
coupants	ADJ	coupant
,	PUN	,
de	PRP	de
formes	NOM	forme
bizarres	ADJ	bizarre
,	PUN	,
comme	ADV	comme
des	PRP:det	du
outils	NOM	outil
de	PRP	de
chirurgie	NOM	chirurgie
pour	PRP	pour
opérer	VER:infi	opérer
des	PRP:det	du
bobos	NOM	bobo
d'	PRP	de
enfant	NOM	enfant
,	PUN	,
les	DET:ART	le
autres	ADJ	autre
ronds	ADJ	rond
et	KON	et
doux	ADJ	doux
,	PUN	,
en	PRP	en
plume	NOM	plume
,	PUN	,
en	PRP	en
duvet	NOM	duvet
,	PUN	,
en	PRP	en
peau	NOM	peau
de	PRP	de
bêtes	NOM	bête
inconnues	ADJ	inconnu
,	PUN	,
faits	VER:pper	faire
pour	PRP	pour
étendre	VER:infi	étendre
sur	PRP	sur
la	DET:ART	le
chair	NOM	chair
tendre	ADJ	tendre
la	DET:ART	le
caresse	NOM	caresse
des	PRP:det	du
poudres	NOM	poudre
odorantes	ADJ	odorant
,	PUN	,
des	PRP:det	du
parfums	NOM	parfum
gras	ADJ	gras
ou	KON	ou
liquides	ADJ	liquide
.	SENT	.
<EOS>	<EOS>	<EOS>
Longtemps	ADV	longtemps
elle	PRO:PER	elle
les	PRO:PER	la|le
mania	VER:simp	manier
de	PRP	de
ses	DET:POS	son
doigts	NOM	doigt
savants	ADJ	savant
,	PUN	,
promena	VER:simp	promener
de	PRP	de
ses	DET:POS	son
lèvres	NOM	lèvre
à	PRP	à
ses	DET:POS	son
tempes	NOM	tempe
leur	PRO:PER	lui
toucher	VER:infi	toucher
plus	ADV	plus
moelleux	ADJ	moelleux
qu'	KON	que
un	DET:ART	un
baiser	NOM	baiser
,	PUN	,
corrigeant	VER:ppre	corriger
les	DET:ART	le
nuances	NOM	nuance
imparfaitement	ADV	imparfaitement
retrouvées	VER:pper	retrouver
,	PUN	,
soulignant	VER:ppre	souligner
les	DET:ART	le
yeux	NOM	œil
,	PUN	,
soignant	VER:ppre	soigner
les	DET:ART	le
cils	NOM	cil
.	SENT	.
<EOS>	<EOS>	<EOS>
Quand	KON	quand
elle	PRO:PER	elle
descendit	VER:simp	descendre
enfin	ADV	enfin
,	PUN	,
elle	PRO:PER	elle
était	VER:impf	être
à	PRP	à
peu	ADV	peu
près	ADV	près
sure	VER:pper	sure
que	KON	que
le	DET:ART	le
premier	NUM	premier
regard	NOM	regard
qu'	PRO:REL	que
il	PRO:PER	il
lui	PRO:PER	lui
jetterait	VER:cond	jeter
ne	ADV	ne
serait	VER:cond	être
pas	ADV	pas
trop	ADV	trop
défavorable	ADJ	défavorable
.	SENT	.
<EOS>	<EOS>	<EOS>
«	PUN:cit	«
Où	ABR	où
est	VER:pres	être
M	VER:pper	m
.	SENT	.
Bertin	NOM	bertin
?	SENT	?
<EOS>	<EOS>	<EOS>
»	PUN:cit	»
demanda-t-elle	NOM	demanda-t-elle
au	PRP:det	au
domestique	NOM	domestique
rencontré	VER:pper	rencontrer
dans	PRP	dans
le	DET:ART	le
vestibule	NOM	vestibule
.	SENT	.
<EOS>	<EOS>	<EOS>
L'	DET:ART	le
homme	NOM	homme
répondit	VER:simp	répondre
:	PUN	:
«	PUN:cit	«
M	ADJ	m
.	SENT	.
Bertin	NAM	bertin
est	VER:pres	être
dans	PRP	dans
le	DET:ART	le
verger	NOM	verger
,	PUN	,
en	PRP	en
train	NOM	train
de	PRP	de
faire	VER:infi	faire
une	DET:ART	un
partie	NOM	partie
de	PRP	de
lawn-tennis	NOM	lawn-tennis
avec	PRP	avec
mademoiselle	NOM	mademoiselle
.	SENT	.
<EOS>	<EOS>	<EOS>
»	PUN:cit	»
Elle	NAM	elle
les	PRO:PER	la|le
entendit	VER:simp	entendre
de	PRP	de
loin	ADV	loin
crier	VER:infi	crier
les	DET:ART	le
points	NOM	point
.	SENT	.
<EOS>	<EOS>	<EOS>
L'	DET:ART	le
une	NOM	un
après	PRP	après
l'	DET:ART	le
autre	ADJ	autre
,	PUN	,
la	DET:ART	le
voix	NOM	voix
sonore	ADJ	sonore
du	PRP:det	du
peintre	NOM	peintre
et	KON	et
la	DET:ART	le
voix	NOM	voix
fine	ADJ	fin
de	PRP	de
la	DET:ART	le
jeune	ADJ	jeune
fille	NOM	fille
annonçaient	VER:impf	annoncer
:	PUN	:
quinze	NUM	quinze
,	PUN	,
trente	NUM	trente
,	PUN	,
quarante	NUM	quarante
,	PUN	,
avantage	NOM	avantage
,	PUN	,
à	PRP	à
deux	NUM	deux
,	PUN	,
avantage	NOM	avantage
,	PUN	,
jeu	NOM	jeu
.	SENT	.
<EOS>	<EOS>	<EOS>
Le	DET:ART	le
verger	NOM	verger
où	PRO:REL	où
avait	VER:impf	avoir
été	VER:pper	être
battu	VER:pper	battre
un	DET:ART	un
terrain	NOM	terrain
pour	PRP	pour
le	DET:ART	le
lawn-tennis	NOM	lawn-tennis
était	VER:impf	être
un	DET:ART	un
grand	ADJ	grand
carré	NOM	carré
d'	PRP	de
herbe	NOM	herbe
planté	VER:pper	planter
de	PRP	de
pommiers	NOM	pommier
enclos	VER:pper	enclore
par	PRP	par
le	DET:ART	le
parc	NOM	parc
,	PUN	,
par	PRP	par
le	DET:ART	le
potager	NOM	potager
et	KON	et
par	PRP	par
les	DET:ART	le
fermes	NOM	ferme
dépendant	VER:ppre	dépendre
du	PRP:det	du
château	NOM	château
.	SENT	.
<EOS>	<EOS>	<EOS>
Le	DET:ART	le
long	NOM	long
des	PRP:det	du
talus	NOM	talus
qui	PRO:REL	qui
le	PRO:PER	le
limitaient	VER:impf	limiter
de	PRP	de
trois	NUM	trois
côtés	NOM	côté
,	PUN	,
comme	KON	comme
les	DET:ART	le
défenses	NOM	défense
d'	PRP	de
un	DET:ART	un
camp	NOM	camp
retranché	VER:pper	retrancher
,	PUN	,
on	PRO:PER	on
avait	VER:impf	avoir
fait	VER:pper	faire
pousser	VER:infi	pousser
des	PRP:det	du
fleurs	NOM	fleur
,	PUN	,
de	PRP	de
longues	ADJ	longue
plates-bandes	NOM	plates-bandes
de	PRP	de
fleurs	NOM	fleur
de	PRP	de
toutes	PRO:IND	tout
sortes	NOM	sorte
,	PUN	,
champêtres	ADJ	champêtre
ou	KON	ou
rares	ADJ	rare
,	PUN	,
des	PRP:det	du
roses	NOM	rose
en	PRP	en
quantité	NOM	quantité
,	PUN	,
des	PRP:det	du
œillets	NOM	œillet
,	PUN	,
des	PRP:det	du
héliotropes	NOM	héliotrope
des	PRP:det	du
fuchsias	NOM	fuchsia
,	PUN	,
du	PRP:det	du
réséda	NOM	réséda
,	PUN	,
bien	ADV	bien
d'	PRP	de
autres	ADJ	autre
encore	ADV	encore
,	PUN	,
qui	PRO:REL	qui
donnaient	VER:impf	donner
à	PRP	à
l'	DET:ART	le
air	NOM	air
un	DET:ART	un
goût	NOM	goût
de	PRP	de
miel	NOM	miel
,	PUN	,
ainsi	KON	ainsi
que	PRO:REL	que
disait	VER:impf	dire
Bertin	NAM	bertin
.	SENT	.
<EOS>	<EOS>	<EOS>
Des	PRP:det	du
abeilles	NOM	abeille
,	PUN	,
d'	PRP	de
ailleurs	ADV	ailleurs
,	PUN	,
dont	PRO:REL	dont
les	DET:ART	le
ruches	NOM	ruche
alignaient	VER:impf	aligner
leurs	DET:POS	leur
dômes	NOM	dôme
de	PRP	de
paille	NOM	paille
le	DET:ART	le
long	NOM	long
du	PRP:det	du
mur	NOM	mur
aux	PRP:det	au
espaliers	NOM	espalier
du	PRP:det	du
potager	NOM	potager
,	PUN	,
couvraient	VER:impf	couvrir
ce	PRO:DEM	ce
champ	NOM	champ
fleuri	VER:pper	fleurir
de	PRP	de
leur	DET:POS	leur
vol	NOM	vol
blond	ADJ	blond
et	KON	et
ronflant	ADJ	ronflant
.	SENT	.
<EOS>	<EOS>	<EOS>
Juste	NOM	juste
au	PRP:det	au
milieu	NOM	milieu
de	PRP	de
ce	PRO:DEM	ce
verger	NOM	verger
on	PRO:PER	on
avait	VER:impf	avoir
abattu	VER:pper	abattre
quelques	PRO:IND	quelque
pommiers	NOM	pommier
,	PUN	,
afin	KON	afin
d'	PRP	de
obtenir	VER:infi	obtenir
la	DET:ART	le
place	NOM	place
nécessaire	ADJ	nécessaire
au	PRP:det	au
lawn-tennis	NOM	lawn-tennis
,	PUN	,
et	KON	et
un	DET:ART	un
filet	NOM	filet
goudronné	VER:pper	goudronner
,	PUN	,
tendu	VER:pper	tendre
par	PRP	par
le	DET:ART	le
travers	NOM	travers
de	PRP	de
cet	PRO:DEM	ce
espace	NOM	espace
,	PUN	,
le	PRO:PER	le
séparait	VER:impf	séparer
en	PRP	en
deux	NUM	deux
camps	NOM	camp
.	SENT	.
<EOS>	<EOS>	<EOS>
Annette	NAM	annette
,	PUN	,
d'	PRP	de
un	DET:ART	un
côté	NOM	côté
,	PUN	,
sa	DET:POS	son
jupe	NOM	jupe
noire	ADJ	noir
relevée	VER:pper	relever
,	PUN	,
nu-tête	NOM	nu-tête
montrant	VER:ppre	montrer
ses	DET:POS	son
chevilles	NOM	cheville
et	KON	et
la	DET:ART	le
moitié	NOM	moitié
du	PRP:det	du
mollet	ADJ	mollet
lorsqu'	KON	lorsque
elle	PRO:PER	elle
s'	PRO:PER	se
élançait	VER:impf	élancer
pour	PRP	pour
attraper	VER:infi	attraper
la	DET:ART	le
balle	NOM	balle
au	PRP:det	au
vol	NOM	vol
.	SENT	.
<EOS>	<EOS>	<EOS>
allait	VER:impf	aller
,	PUN	,
venait	VER:impf	venir
courait	VER:impf	courir
,	PUN	,
les	DET:ART	le
yeux	NOM	œil
brillants	ADJ	brillant
et	KON	et
les	DET:ART	le
joues	NOM	joue
rouges	ADJ	rouge
,	PUN	,
fatiguée	VER:pper	fatiguer
,	PUN	,
essoufflée	VER:pper	essouffler
par	PRP	par
le	DET:ART	le
jeu	NOM	jeu
correct	ADJ	correct
et	KON	et
sûr	ADJ	sûr
de	PRP	de
son	DET:POS	son
adversaire	NOM	adversaire
.	SENT	.
<EOS>	<EOS>	<EOS>
Lui	PRO:PER	lui
,	PUN	,
la	DET:ART	le
culotte	NOM	culotte
de	PRP	de
flanelle	NOM	flanelle
blanche	ADJ	blanc
serrée	VER:pper	serrer
aux	PRP:det	au
reins	NOM	rein
sur	PRP	sur
la	DET:ART	le
chemise	NOM	chemise
pareille	ADJ	pareil
,	PUN	,
coiffé	VER:pper	coiffer
d'	PRP	de
une	DET:ART	un
casquette	NOM	casquette
à	PRP	à
visière	NOM	visière
,	PUN	,
blanche	ADJ	blanc
aussi	ADV	aussi
,	PUN	,
et	KON	et
le	DET:ART	le
ventre	NOM	ventre
un	DET:ART	un
peu	ADV	peu
saillant	ADJ	saillant
,	PUN	,
attendait	VER:impf	attendre
la	DET:ART	le
balle	NOM	balle
avec	PRP	avec
sang-froid	NOM	sang-froid
,	PUN	,
jugeait	VER:impf	juger
avec	PRP	avec
précision	NOM	précision
sa	DET:POS	son
chute	NOM	chute
,	PUN	,
la	PRO:PER	la
recevait	VER:impf	recevoir
et	KON	et
la	PRO:PER	la
renvoyait	VER:impf	renvoyer
sans	PRP	sans
se	PRO:PER	se
presser	VER:infi	presser
,	PUN	,
sans	PRP	sans
courir	VER:infi	courir
,	PUN	,
avec	PRP	avec
l'	DET:ART	le
aisance	NOM	aisance
élégante	ADJ	élégant
,	PUN	,
l'	DET:ART	le
attention	NOM	attention
passionnée	VER:pper	passionner
et	KON	et
l'	DET:ART	le
adresse	NOM	adresse
professionnelle	ADJ	professionnel
qu'	PRO:REL	que
il	PRO:PER	il
apportait	VER:impf	apporter
à	PRP	à
tous	PRO:IND	tout
les	DET:ART	le
exercices	NOM	exercice
.	SENT	.
<EOS>	<EOS>	<EOS>
Ce	PRO:DEM	ce
fut	VER:simp	être
Annette	NAM	annette
qui	PRO:REL	qui
aperçut	VER:simp	apercevoir
sa	DET:POS	son
mère	NOM	mère
.	SENT	.
<EOS>	<EOS>	<EOS>
Elle	PRO:PER	elle
cria	VER:simp	crier
:	PUN	:
«	PUN:cit	«
Bonjour	NAM	bonjour
,	PUN	,
maman	NOM	maman
;	PUN	;
attends	VER:pres	attendre
une	DET:ART	un
minute	NOM	minute
que	PRO:REL	que
nous	PRO:PER	nous
ayons	VER:subp	avoir
fini	VER:pper	finir
ce	PRO:DEM	ce
coup	NOM	coup
-là	ADV	là
.	SENT	.
<EOS>	<EOS>	<EOS>
»	PUN:cit	»
Cette	NAM	cette
distraction	NOM	distraction
d'	PRP	de
une	DET:ART	un
seconde	NUM	second
la	PRO:PER	la
perdit	VER:simp	perdre
.	SENT	.
<EOS>	<EOS>	<EOS>
La	DET:ART	le
balle	NOM	balle
passa	VER:simp	passer
contre	PRP	contre
elle	PRO:PER	elle
,	PUN	,
rapide	ADJ	rapide
et	KON	et
basse	ADJ	bas
,	PUN	,
presque	ADV	presque
roulante	ADJ	roulant
,	PUN	,
toucha	VER:simp	toucher
terre	NOM	terre
et	KON	et
sortit	VER:simp	sortir
du	PRP:det	du
jeu	NOM	jeu
.	SENT	.
<EOS>	<EOS>	<EOS>
Tandis	KON	tandis
que	KON	que
Bertin	NAM	bertin
criait	VER:impf	crier
:	PUN	:
«	PUN:cit	«
Gagné	NAM	gagné
»	PUN:cit	»
,	PUN	,
que	KON	que
la	DET:ART	le
jeune	ADJ	jeune
fille	NOM	fille
,	PUN	,
surprise	VER:pper	surprendre
,	PUN	,
l'	PRO:PER	la|le
accusait	VER:impf	accuser
d'	PRP	de
avoir	VER:infi	avoir
profité	VER:pper	profiter
de	PRP	de
son	DET:POS	son
inattention	NOM	inattention
,	PUN	,
Julio	NAM	julio
,	PUN	,
dressé	VER:pper	dresser
à	PRP	à
chercher	VER:infi	chercher
et	KON	et
à	PRP	à
retrouver	VER:infi	retrouver
,	PUN	,
comme	ADV	comme
des	PRP:det	du
perdrix	NOM	perdrix
tombées	VER:pper	tomber
dans	PRP	dans
les	DET:ART	le
broussailles	NOM	broussaille
,	PUN	,
les	DET:ART	le
balles	NOM	balle
perdues	ADJ	perdu
qui	PRO:REL	qui
s'	PRO:PER	se
égaraient	VER:impf	égarer
,	PUN	,
s'	PRO:PER	se
élança	VER:simp	élancer
derrière	PRP	derrière
celle	PRO:DEM	celui
qui	PRO:REL	qui
courait	VER:impf	courir
devant	PRP	devant
lui	PRO:PER	lui
dans	PRP	dans
l'	DET:ART	le
herbe	NOM	herbe
,	PUN	,
la	PRO:PER	la
saisit	VER:pres	saisir
dans	PRP	dans
la	DET:ART	le
gueule	NOM	gueule
avec	PRP	avec
délicatesse	NOM	délicatesse
,	PUN	,
et	KON	et
la	PRO:PER	la
rapporta	VER:simp	rapporter
en	PRP	en
remuant	VER:ppre	remuer
la	DET:ART	le
queue	NOM	queue
.	SENT	.
<EOS>	<EOS>	<EOS>
Le	DET:ART	le
peintre	NOM	peintre
,	PUN	,
maintenant	ADV	maintenant
,	PUN	,
saluait	VER:impf	saluer
la	DET:ART	le
comtesse	NOM	comte
;	PUN	;
mais	KON	mais
,	PUN	,
pressé	VER:pper	presser
de	PRP	de
se	PRO:PER	se
remettre	VER:infi	remettre
à	PRP	à
jouer	VER:infi	jouer
,	PUN	,
animé	VER:pper	animer
par	PRP	par
la	DET:ART	le
lutte	NOM	lutte
,	PUN	,
content	ADJ	content
de	PRP	de
se	PRO:PER	se
sentir	VER:infi	sentir
souple	ADJ	souple
,	PUN	,
il	PRO:PER	il
ne	ADV	ne
jeta	VER:simp	jeter
sur	PRP	sur
ce	PRO:DEM	ce
