Livre	NOM	livre
...	PUN	...
dit-elle	ADJ	dit-elle
.	SENT	.
<EOS>	<EOS>	<EOS>
À	PRP	à
ce	PRO:DEM	ce
mot	NOM	mot
monsieur	NOM	monsieur
,	PUN	,
l'	DET:ART	le
homme	NOM	homme
se	PRO:PER	se
retourna	VER:simp	retourner
.	SENT	.
<EOS>	<EOS>	<EOS>
La	DET:ART	le
Thénardier	NAM	thénardier
ne	ADV	ne
l'	PRO:PER	la|le
avait	VER:impf	avoir
encore	ADV	encore
appelé	VER:pper	appeler
que	KON	que
brave	ADJ	brave
homme	NOM	homme
ou	KON	ou
bonhomme	NOM	bonhomme
.	SENT	.
<EOS>	<EOS>	<EOS>
--	PUN	--
Voyez	VER:pres	voir
-vous	PRO:PER	vous
,	PUN	,
monsieur	NOM	monsieur
,	PUN	,
poursuivit-elle	NOM	poursuivit-elle
en	PRP	en
prenant	VER:ppre	prendre
son	DET:POS	son
air	NOM	air
douceâtre	ADJ	douceâtre
qui	PRO:REL	qui
était	VER:impf	être
encore	ADV	encore
plus	ADV	plus
fâcheux	ADJ	fâcheux
à	PRP	à
voir	VER:infi	voir
que	KON	que
son	DET:POS	son
air	NOM	air
féroce	ADJ	féroce
,	PUN	,
je	PRO:PER	je
veux	VER:pres	vouloir
bien	ADV	bien
que	KON	que
l'	DET:ART	le
enfant	NOM	enfant
joue	VER:pres	jouer
,	PUN	,
je	PRO:PER	je
ne	ADV	ne
m'	PRO:PER	me
y	PRO:PER	y
oppose	VER:pres	opposer
pas	ADV	pas
,	PUN	,
mais	KON	mais
c'	PRO:DEM	ce
est	VER:pres	être
bon	ADJ	bon
pour	PRP	pour
une	DET:ART	un
fois	NOM	fois
,	PUN	,
parce	KON	parce
que	PRO:REL	que
vous	PRO:PER	vous
êtes	VER:pres	être
généreux	ADJ	généreux
.	SENT	.
<EOS>	<EOS>	<EOS>
Voyez	VER:pres	voir
-vous	PRO:PER	vous
,	PUN	,
cela	PRO:DEM	cela
n'	ADV	ne
a	VER:pres	avoir
rien	ADV	rien
.	SENT	.
<EOS>	<EOS>	<EOS>
Il	PRO:PER	il
faut	VER:pres	falloir
que	KON	que
cela	PRO:DEM	cela
travaille	VER:pres	travailler
.	SENT	.
<EOS>	<EOS>	<EOS>
--	PUN	--
Elle	PRO:PER	elle
n'	ADV	ne
est	VER:pres	être
donc	ADV	donc
pas	ADV	pas
à	PRP	à
vous	PRO:PER	vous
,	PUN	,
cette	PRO:DEM	ce
enfant	NOM	enfant
?	SENT	?
<EOS>	<EOS>	<EOS>
demanda	VER:simp	demander
l'	DET:ART	le
homme	NOM	homme
.	SENT	.
<EOS>	<EOS>	<EOS>
--	PUN	--
Oh	INT	oh
mon	DET:POS	mon
Dieu	NOM	dieu
non	ADV	non
,	PUN	,
monsieur	NOM	monsieur
!	SENT	!
<EOS>	<EOS>	<EOS>
c'	PRO:DEM	ce
est	VER:pres	être
une	DET:ART	un
petite	ADJ	petit
pauvre	NOM	pauvre
que	PRO:REL	que
nous	PRO:PER	nous
avons	VER:pres	avoir
recueillie	VER:pper	recueillir
comme	KON	comme
cela	PRO:DEM	cela
,	PUN	,
par	PRP	par
charité	NOM	charité
.	SENT	.
<EOS>	<EOS>	<EOS>
Une	DET:ART	un
espèce	NOM	espèce
d'	PRP	de
enfant	NOM	enfant
imbécile	ADJ	imbécile
.	SENT	.
<EOS>	<EOS>	<EOS>
Elle	PRO:PER	elle
doit	VER:pres	devoir
avoir	VER:infi	avoir
de	PRP	de
l'	DET:ART	le
eau	NOM	eau
dans	PRP	dans
la	DET:ART	le
tête	NOM	tête
.	SENT	.
<EOS>	<EOS>	<EOS>
Elle	PRO:PER	elle
a	VER:pres	avoir
la	DET:ART	le
tête	NOM	tête
grosse	ADJ	gros
,	PUN	,
comme	KON	comme
vous	PRO:PER	vous
voyez	VER:pres	voir
.	SENT	.
<EOS>	<EOS>	<EOS>
Nous	PRO:PER	nous
faisons	VER:pres	faire
pour	PRP	pour
elle	PRO:PER	elle
ce	PRO:DEM	ce
que	PRO:REL	que
nous	PRO:PER	nous
pouvons	VER:pres	pouvoir
,	PUN	,
car	KON	car
nous	PRO:PER	nous
ne	ADV	ne
sommes	VER:pres	sommer|être
pas	ADV	pas
riches	ADJ	riche
.	SENT	.
<EOS>	<EOS>	<EOS>
Nous	PRO:PER	nous
avons	VER:pres	avoir
beau	ADJ	beau
écrire	VER:infi	écrire
à	PRP	à
son	DET:POS	son
pays	NOM	pays
,	PUN	,
voilà	ADV	voilà
six	NUM	six
mois	NOM	moi|mois
qu'	KON	que
on	PRO:PER	on
ne	ADV	ne
nous	PRO:PER	nous
répond	VER:pres	répondre
plus	ADV	plus
.	SENT	.
<EOS>	<EOS>	<EOS>
Il	PRO:PER	il
faut	VER:pres	falloir
croire	VER:infi	croire
que	KON	que
sa	DET:POS	son
mère	NOM	mère
est	VER:pres	être
morte	VER:pper	mourir
.	SENT	.
<EOS>	<EOS>	<EOS>
--	PUN	--
Ah	INT	ah
!	SENT	!
<EOS>	<EOS>	<EOS>
dit	VER:pres	dire
l'	DET:ART	le
homme	NOM	homme
,	PUN	,
et	KON	et
il	PRO:PER	il
retomba	VER:simp	retomber
dans	PRP	dans
sa	DET:POS	son
rêverie	NOM	rêverie
.	SENT	.
<EOS>	<EOS>	<EOS>
--	PUN	--
C'	PRO:DEM	ce
était	VER:impf	être
une	DET:ART	un
pas	ADV	pas
grand'chose	NOM	grand'chose
que	KON	que
cette	PRO:DEM	ce
mère	NOM	mère
,	PUN	,
ajouta	VER:simp	ajouter
la	DET:ART	le
Thénardier	NAM	thénardier
.	SENT	.
<EOS>	<EOS>	<EOS>
Elle	PRO:PER	elle
abandonnait	VER:impf	abandonner
son	DET:POS	son
enfant	NOM	enfant
.	SENT	.
<EOS>	<EOS>	<EOS>
Pendant	PRP	pendant
toute	PRO:IND	tout
cette	PRO:DEM	ce
conversation	NOM	conversation
,	PUN	,
Cosette	NAM	cosette
,	PUN	,
comme	KON	comme
si	KON	si
un	DET:ART	un
instinct	NOM	instinct
l'	PRO:PER	la|le
eût	VER:subi	avoir
avertie	VER:pper	avertir
qu'	KON	que
on	PRO:PER	on
parlait	VER:impf	parler
d'	PRP	de
elle	PRO:PER	elle
,	PUN	,
n'	ADV	ne
avait	VER:impf	avoir
pas	ADV	pas
quitté	VER:pper	quitter
des	PRP:det	du
yeux	NOM	œil
la	DET:ART	le
Thénardier	NAM	thénardier
.	SENT	.
<EOS>	<EOS>	<EOS>
Elle	PRO:PER	elle
écoutait	VER:impf	écouter
vaguement	ADV	vaguement
.	SENT	.
<EOS>	<EOS>	<EOS>
Elle	PRO:PER	elle
entendait	VER:impf	entendre
çà	ADV	çà
et	KON	et
là	ADV	là
quelques	PRO:IND	quelque
mots	NOM	mot
.	SENT	.
<EOS>	<EOS>	<EOS>
Cependant	ADV	cependant
les	DET:ART	le
buveurs	NOM	buveur
,	PUN	,
tous	PRO:IND	tout
ivres	ADJ	ivre
aux	PRP:det	au
trois	NUM	trois
quarts	NOM	quart
,	PUN	,
répétaient	VER:impf	répéter
leur	DET:POS	leur
refrain	NOM	refrain
immonde	ADJ	immonde
avec	PRP	avec
un	DET:ART	un
redoublement	NOM	redoublement
de	PRP	de
gaîté	NOM	gaîté
.	SENT	.
<EOS>	<EOS>	<EOS>
C'	PRO:DEM	ce
était	VER:impf	être
une	DET:ART	un
gaillardise	NOM	gaillardise
de	PRP	de
haut	ADJ	haut
goût	NOM	goût
où	PRO:REL	où
étaient	VER:impf	être
mêlés	VER:pper	mêler
la	DET:ART	le
Vierge	NOM	vierge
et	KON	et
l'	DET:ART	le
enfant	NOM	enfant
Jésus	NAM	jésus
.	SENT	.
<EOS>	<EOS>	<EOS>
La	DET:ART	le
Thénardier	NAM	thénardier
était	VER:impf	être
allée	VER:pper	aller
prendre	VER:infi	prendre
sa	DET:POS	son
part	NOM	part
des	PRP:det	du
éclats	NOM	éclat
de	PRP	de
rire	VER:infi	rire
.	SENT	.
<EOS>	<EOS>	<EOS>
Cosette	NAM	cosette
,	PUN	,
sous	PRP	sous
la	DET:ART	le
table	NOM	table
,	PUN	,
regardait	VER:impf	regarder
le	DET:ART	le
feu	NOM	feu
qui	PRO:REL	qui
se	PRO:PER	se
réverbérait	VER:impf	réverbérer
dans	PRP	dans
son	DET:POS	son
œil	NOM	œil
fixe	ADJ	fixe
;	PUN	;
elle	PRO:PER	elle
s'	PRO:PER	se
était	VER:impf	être
remise	VER:pper	remettre
à	PRP	à
bercer	VER:infi	bercer
l'	DET:ART	le
espèce	NOM	espèce
de	PRP	de
maillot	NOM	maillot
qu'	PRO:REL	que
elle	PRO:PER	elle
avait	VER:impf	avoir
fait	VER:pper	faire
,	PUN	,
et	KON	et
,	PUN	,
tout	ADV	tout
en	PRP	en
le	DET:ART	le
berçant	ADJ	berçant
,	PUN	,
elle	PRO:PER	elle
chantait	VER:impf	chanter
à	PRP	à
voix	NOM	voix
basse	ADJ	bas
:	PUN	:
«	PUN:cit	«
Ma	ADJ	ma
mère	NOM	mère
est	VER:pres	être
morte	VER:pper	mourir
!	SENT	!
<EOS>	<EOS>	<EOS>
ma	DET:POS	mon
mère	NOM	mère
est	VER:pres	être
morte	VER:pper	mourir
!	SENT	!
<EOS>	<EOS>	<EOS>
ma	DET:POS	mon
mère	NOM	mère
est	VER:pres	être
morte	VER:pper	mourir
!	SENT	!
<EOS>	<EOS>	<EOS>
»	PUN:cit	»
Sur	NAM	sur
de	PRP	de
nouvelles	ADJ	nouveau
insistances	NOM	insistance
de	PRP	de
l'	DET:ART	le
hôtesse	NOM	hôte|hôtesse
,	PUN	,
l'	DET:ART	le
homme	NOM	homme
jaune	ADJ	jaune
,	PUN	,
«	PUN:cit	«
le	DET:ART	le
millionnaire	ADJ	millionnaire
»	PUN:cit	»
,	PUN	,
consentit	VER:simp	consentir
enfin	ADV	enfin
à	PRP	à
souper	VER:infi	souper
.	SENT	.
<EOS>	<EOS>	<EOS>
--	PUN	--
Que	KON	que
veut	VER:pres	vouloir
monsieur	NOM	monsieur
?	SENT	?
<EOS>	<EOS>	<EOS>
--	PUN	--
Du	PRP:det	du
pain	NOM	pain
et	KON	et
du	PRP:det	du
fromage	NOM	fromage
,	PUN	,
dit	VER:pres	dire
l'	DET:ART	le
homme	NOM	homme
.	SENT	.
<EOS>	<EOS>	<EOS>
--	PUN	--
Décidément	ADV	décidément
c'	PRO:DEM	ce
est	VER:pres	être
un	DET:ART	un
gueux	NOM	gueux
,	PUN	,
pensa	VER:simp	penser
la	DET:ART	le
Thénardier	NAM	thénardier
.	SENT	.
<EOS>	<EOS>	<EOS>
Les	DET:ART	le
ivrognes	ADJ	ivrogne
chantaient	VER:impf	chanter
toujours	ADV	toujours
leur	DET:POS	leur
chanson	NOM	chanson
,	PUN	,
et	KON	et
l'	DET:ART	le
enfant	NOM	enfant
,	PUN	,
sous	PRP	sous
la	DET:ART	le
table	NOM	table
,	PUN	,
chantait	VER:impf	chanter
aussi	ADV	aussi
la	DET:ART	le
sienne	PRO:POS	sien
.	SENT	.
<EOS>	<EOS>	<EOS>
Tout	ADV	tout
à	PRP	à
coup	NOM	coup
Cosette	NAM	cosette
s'	PRO:PER	se
interrompit	VER:simp	interrompre
.	SENT	.
<EOS>	<EOS>	<EOS>
Elle	PRO:PER	elle
venait	VER:impf	venir
de	PRP	de
se	PRO:PER	se
retourner	VER:infi	retourner
et	KON	et
d'	PRP	de
apercevoir	VER:infi	apercevoir
la	DET:ART	le
poupée	NOM	poupée
des	PRP:det	du
petites	ADJ	petit
Thénardier	NAM	thénardier
qu'	PRO:REL	que
elles	PRO:PER	elle
avaient	VER:impf	avoir
quittée	VER:pper	quitter
pour	PRP	pour
le	DET:ART	le
chat	NOM	chat
et	KON	et
laissée	VER:pper	laisser
à	PRP	à
terre	NOM	terre
à	PRP	à
quelques	PRO:IND	quelque
pas	NOM	pas
de	PRP	de
la	DET:ART	le
table	NOM	table
de	PRP	de
cuisine	NOM	cuisine
.	SENT	.
<EOS>	<EOS>	<EOS>
Alors	ADV	alors
elle	PRO:PER	elle
laissa	VER:simp	laisser
tomber	VER:infi	tomber
le	DET:ART	le
sabre	NOM	sabre
emmaillotté	ADJ	emmaillotté
qui	PRO:REL	qui
ne	ADV	ne
lui	PRO:PER	lui
suffisait	VER:impf	suffire
qu'	KON	que
à	PRP	à
demi	NOM	demi
,	PUN	,
puis	ADV	puis
elle	PRO:PER	elle
promena	VER:simp	promener
lentement	ADV	lentement
ses	DET:POS	son
yeux	NOM	œil
autour	ADV	autour
de	PRP	de
la	DET:ART	le
salle	NOM	salle
.	SENT	.
<EOS>	<EOS>	<EOS>
La	DET:ART	le
Thénardier	NAM	thénardier
parlait	VER:impf	parler
bas	ADV	bas
à	PRP	à
son	DET:POS	son
mari	NOM	mari
,	PUN	,
et	KON	et
comptait	VER:impf	compter
de	PRP	de
la	DET:ART	le
monnaie	NOM	monnaie
,	PUN	,
Ponine	NAM	ponine
et	KON	et
Zelma	NAM	zelma
jouaient	VER:impf	jouer
avec	PRP	avec
le	DET:ART	le
chat	NOM	chat
,	PUN	,
les	DET:ART	le
voyageurs	NOM	voyageur
mangeaient	VER:impf	manger
,	PUN	,
ou	KON	ou
buvaient	VER:impf	boire
,	PUN	,
ou	KON	ou
chantaient	VER:impf	chanter
,	PUN	,
aucun	PRO:IND	aucun
regard	NOM	regard
n'	ADV	ne
était	VER:impf	être
fixé	VER:pper	fixer
sur	PRP	sur
elle	PRO:PER	elle
.	SENT	.
<EOS>	<EOS>	<EOS>
Elle	PRO:PER	elle
n'	ADV	ne
avait	VER:impf	avoir
pas	ADV	pas
un	DET:ART	un
moment	NOM	moment
à	PRP	à
perdre	VER:infi	perdre
.	SENT	.
<EOS>	<EOS>	<EOS>
Elle	PRO:PER	elle
sortit	VER:simp	sortir
de	PRP	de
dessous	ADV	dessous
la	DET:ART	le
table	NOM	table
en	PRP	en
rampant	VER:ppre	ramper
sur	PRP	sur
ses	DET:POS	son
genoux	NOM	genou
et	KON	et
sur	PRP	sur
ses	DET:POS	son
mains	NOM	main
,	PUN	,
s'	PRO:PER	se
assura	VER:simp	assurer
encore	ADV	encore
une	DET:ART	un
fois	NOM	fois
qu'	PRO:REL	que
on	PRO:PER	on
ne	ADV	ne
la	PRO:PER	la
guettait	VER:impf	guetter
pas	ADV	pas
,	PUN	,
puis	ADV	puis
se	PRO:PER	se
glissa	VER:simp	glisser
vivement	ADV	vivement
jusqu'	PRP	jusque
à	PRP	à
la	DET:ART	le
poupée	NOM	poupée
,	PUN	,
et	KON	et
la	PRO:PER	la
saisit	VER:pres	saisir
.	SENT	.
<EOS>	<EOS>	<EOS>
Un	DET:ART	un
instant	NOM	instant
après	KON	après
elle	PRO:PER	elle
était	VER:impf	être
à	PRP	à
sa	DET:POS	son
place	NOM	place
,	PUN	,
assise	VER:pper	asseoir
,	PUN	,
immobile	ADJ	immobile
,	PUN	,
tournée	VER:pper	tourner
seulement	ADV	seulement
de	PRP	de
manière	NOM	manière
à	PRP	à
faire	VER:infi	faire
de	PRP	de
l'	DET:ART	le
ombre	NOM	ombre
sur	PRP	sur
la	DET:ART	le
poupée	NOM	poupée
qu'	PRO:REL	que
elle	PRO:PER	elle
tenait	VER:impf	tenir
dans	PRP	dans
ses	DET:POS	son
bras	NOM	bras
.	SENT	.
<EOS>	<EOS>	<EOS>
Ce	PRO:DEM	ce
bonheur	NOM	bonheur
de	PRP	de
jouer	VER:infi	jouer
avec	PRP	avec
une	DET:ART	un
poupée	NOM	poupée
était	VER:impf	être
tellement	ADV	tellement
rare	ADJ	rare
pour	PRP	pour
elle	PRO:PER	elle
qu'	PRO:REL	que
il	PRO:PER	il
avait	VER:impf	avoir
toute	PRO:IND	tout
la	DET:ART	le
violence	NOM	violence
d'	PRP	de
une	DET:ART	un
volupté	NOM	volupté
.	SENT	.
<EOS>	<EOS>	<EOS>
Personne	NOM	personne
ne	ADV	ne
l'	PRO:PER	la|le
avait	VER:impf	avoir
vue	VER:pper	voir
,	PUN	,
excepté	PRP	excepté
le	DET:ART	le
voyageur	NOM	voyageur
,	PUN	,
qui	PRO:REL	qui
mangeait	VER:impf	manger
lentement	ADV	lentement
son	DET:POS	son
maigre	ADJ	maigre
souper	NOM	souper
.	SENT	.
<EOS>	<EOS>	<EOS>
Cette	PRO:DEM	ce
joie	NOM	joie
dura	VER:simp	durer
près	ADV	près
d'	PRP	de
un	DET:ART	un
quart	NOM	quart
d'	PRP	de
heure	NOM	heure
.	SENT	.
<EOS>	<EOS>	<EOS>
Mais	KON	mais
,	PUN	,
quelque	PRO:IND	quelque
précaution	NOM	précaution
que	PRO:REL	que
prit	VER:simp	prendre
Cosette	NAM	cosette
,	PUN	,
elle	PRO:PER	elle
ne	ADV	ne
s'	PRO:PER	se
apercevait	VER:impf	apercevoir
pas	ADV	pas
qu'	KON	que
un	DET:ART	un
des	PRP:det	du
pieds	NOM	pied
de	PRP	de
la	DET:ART	le
poupée	NOM	poupée
--	PUN	--
passait	VER:impf	passer
,	PUN	,
--	PUN	--
et	KON	et
que	KON	que
le	DET:ART	le
feu	NOM	feu
de	PRP	de
la	DET:ART	le
cheminée	NOM	cheminée
l'	PRO:PER	la|le
éclairait	VER:impf	éclairer
très	ADV	très
vivement	ADV	vivement
.	SENT	.
<EOS>	<EOS>	<EOS>
Ce	PRO:DEM	ce
pied	NOM	pied
rose	ADJ	rose
et	KON	et
lumineux	ADJ	lumineux
qui	PRO:REL	qui
sortait	VER:impf	sortir
de	PRP	de
l'	DET:ART	le
ombre	NOM	ombre
frappa	VER:simp	frapper
subitement	ADV	subitement
le	DET:ART	le
regard	NOM	regard
d'	PRP	de
Azelma	NAM	azelma
qui	PRO:REL	qui
dit	VER:pres	dire
à	PRP	à
Éponine	NOM	éponine
:	PUN	:
--	PUN	--
Tiens	INT	tiens
!	SENT	!
<EOS>	<EOS>	<EOS>
ma	DET:POS	mon
sœur	NOM	sœur
!	SENT	!
<EOS>	<EOS>	<EOS>
Les	DET:ART	le
deux	NUM	deux
petites	ADJ	petit
filles	NOM	fille
s'	PRO:PER	se
arrêtèrent	VER:simp	arrêter
,	PUN	,
stupéfaites	VER:pres	stupéfaire
.	SENT	.
<EOS>	<EOS>	<EOS>
Cosette	NAM	cosette
avait	VER:impf	avoir
osé	VER:pper	oser
prendre	VER:infi	prendre
la	DET:ART	le
poupée	NOM	poupée
!	SENT	!
<EOS>	<EOS>	<EOS>
Éponine	NOM	éponine
se	PRO:PER	se
leva	VER:simp	lever
,	PUN	,
et	KON	et
,	PUN	,
sans	PRP	sans
lâcher	VER:infi	lâcher
le	DET:ART	le
chat	NOM	chat
,	PUN	,
alla	VER:simp	aller
vers	PRP	vers
sa	DET:POS	son
mère	NOM	mère
et	KON	et
se	PRO:PER	se
mit	VER:simp	mettre
à	PRP	à
la	DET:ART	le
tirer	NOM	tirer
par	PRP	par
sa	DET:POS	son
jupe	NOM	jupe
.	SENT	.
<EOS>	<EOS>	<EOS>
--	PUN	--
Mais	KON	mais
laisse	VER:pres	laisser
-moi	PRO:PER	moi
donc	ADV	donc
!	SENT	!
<EOS>	<EOS>	<EOS>
dit	VER:pres	dire
la	DET:ART	le
mère	NOM	mère
.	SENT	.
<EOS>	<EOS>	<EOS>
Qu'	PRO:REL	que
est	VER:pres	être
-ce	PRO:DEM	ce
que	PRO:REL	que
tu	PRO:PER	tu
me	PRO:PER	me
veux	VER:pres	vouloir
?	SENT	?
<EOS>	<EOS>	<EOS>
--	PUN	--
Mère	NOM	mère
,	PUN	,
dit	VER:pres	dire
l'	DET:ART	le
enfant	NOM	enfant
,	PUN	,
regarde	VER:pres	regarder
donc	ADV	donc
!	SENT	!
<EOS>	<EOS>	<EOS>
Et	KON	et
elle	PRO:PER	elle
désignait	VER:impf	désigner
du	PRP:det	du
doigt	NOM	doigt
Cosette	NAM	cosette
.	SENT	.
<EOS>	<EOS>	<EOS>
Cosette	NOM	cosette
,	PUN	,
elle	PRO:PER	elle
,	PUN	,
tout	ADV	tout
entière	ADJ	entier
aux	PRP:det	au
extases	NOM	extase
de	PRP	de
la	DET:ART	le
possession	NOM	possession
,	PUN	,
ne	ADV	ne
voyait	VER:impf	voir
et	KON	et
n'	ADV	ne
entendait	VER:impf	entendre
plus	ADV	plus
rien	ADV	rien
.	SENT	.
<EOS>	<EOS>	<EOS>
Le	DET:ART	le
visage	NOM	visage
de	PRP	de
la	DET:ART	le
Thénardier	NAM	thénardier
prit	VER:simp	prendre
cette	PRO:DEM	ce
expression	NOM	expression
particulière	ADJ	particulier
qui	PRO:REL	qui
se	PRO:PER	se
compose	VER:pres	composer
du	PRP:det	du
terrible	ADJ	terrible
mêlé	VER:pper	mêler
aux	PRP:det	au
riens	NOM	rien
de	PRP	de
la	DET:ART	le
vie	NOM	vie
et	KON	et
qui	PRO:REL	qui
a	VER:pres	avoir
fait	VER:pper	faire
nommer	VER:infi	nommer
ces	PRO:DEM	ce
sortes	NOM	sorte
de	PRP	de
femmes	NOM	femme
:	PUN	:
mégères	NOM	mégère
.	SENT	.
<EOS>	<EOS>	<EOS>
Cette	PRO:DEM	ce
fois	NOM	fois
,	PUN	,
l'	DET:ART	le
orgueil	NOM	orgueil
blessé	ADJ	blessé
exaspérait	VER:impf	exaspérer
encore	ADV	encore
sa	DET:POS	son
colère	NOM	colère
.	SENT	.
<EOS>	<EOS>	<EOS>
Cosette	NAM	cosette
avait	VER:impf	avoir
franchi	VER:pper	franchir
tous	PRO:IND	tout
les	DET:ART	le
intervalles	NOM	intervalle
,	PUN	,
Cosette	NAM	cosette
avait	VER:impf	avoir
attenté	VER:pper	attenter
à	PRP	à
la	DET:ART	le
poupée	NOM	poupée
de	PRP	de
«	PUN:cit	«
ces	PRO:DEM	ce
demoiselles	NOM	demoiselle
»	PUN:cit	»
.	SENT	.
<EOS>	<EOS>	<EOS>
Une	DET:ART	un
czarine	NOM	czarine
qui	PRO:REL	qui
verrait	VER:cond	voir
un	DET:ART	un
mougick	NOM	mougick
essayer	VER:infi	essayer
le	DET:ART	le
grand	ADJ	grand
cordon	NOM	cordon
bleu	ADJ	bleu
de	PRP	de
son	DET:POS	son
impérial	ADJ	impérial
fils	NOM	fil|fils
n'	ADV	ne
aurait	VER:cond	avoir
pas	ADV	pas
une	DET:ART	un
autre	ADJ	autre
figure	NOM	figure
.	SENT	.
<EOS>	<EOS>	<EOS>
Elle	PRO:PER	elle
cria	VER:simp	crier
d'	PRP	de
une	DET:ART	un
voix	NOM	voix
que	KON	que
l'	DET:ART	le
indignation	NOM	indignation
enrouait	VER:impf	enrouer
.	SENT	.
<EOS>	<EOS>	<EOS>
--	PUN	--
Cosette	NOM	cosette
!	SENT	!
<EOS>	<EOS>	<EOS>
Cosette	NAM	cosette
tressaillit	VER:simp	tressaillir
comme	ADV	comme
si	KON	si
la	DET:ART	le
terre	NOM	terre
eût	VER:subi	avoir
tremblé	VER:pper	trembler
sous	PRP	sous
elle	PRO:PER	elle
.	SENT	.
<EOS>	<EOS>	<EOS>
Elle	PRO:PER	elle
se	PRO:PER	se
retourna	VER:simp	retourner
.	SENT	.
<EOS>	<EOS>	<EOS>
--	PUN	--
Cosette	NAM	cosette
,	PUN	,
répéta	VER:simp	répéter
la	DET:ART	le
Thénardier	NAM	thénardier
.	SENT	.
<EOS>	<EOS>	<EOS>
Cosette	NAM	cosette
prit	VER:simp	prendre
la	DET:ART	le
poupée	NOM	poupée
et	KON	et
la	PRO:PER	la
posa	VER:simp	poser
doucement	ADV	doucement
à	PRP	à
terre	NOM	terre
avec	PRP	avec
une	DET:ART	un
sorte	NOM	sorte
de	PRP	de
vénération	NOM	vénération
mêlée	VER:pper	mêler
de	PRP	de
désespoir	NOM	désespoir
.	SENT	.
<EOS>	<EOS>	<EOS>
Alors	ADV	alors
,	PUN	,
sans	PRP	sans
la	PRO:PER	la
quitter	VER:infi	quitter
des	PRP:det	du
yeux	NOM	œil
,	PUN	,
elle	PRO:PER	elle
joignit	VER:simp	joindre
les	DET:ART	le
mains	NOM	main
,	PUN	,
et	KON	et
,	PUN	,
ce	PRO:DEM	ce
qui	PRO:REL	qui
est	VER:pres	être
effrayant	ADJ	effrayant
à	PRP	à
dire	VER:infi	dire
dans	PRP	dans
un	DET:ART	un
enfant	NOM	enfant
de	PRP	de
cet	PRO:DEM	ce
âge	NOM	âge
,	PUN	,
elle	PRO:PER	elle
se	PRO:PER	se
les	PRO:PER	la|le
tordit	VER:simp	tordre
;	PUN	;
puis	ADV	puis
,	PUN	,
ce	PRO:DEM	ce
que	PRO:REL	que
n'	ADV	ne
avait	VER:impf	avoir
pu	VER:pper	pouvoir
lui	PRO:PER	lui
arracher	VER:infi	arracher
aucune	PRO:IND	aucun
des	PRP:det	du
émotions	NOM	émotion
de	PRP	de
la	DET:ART	le
journée	NOM	journée
,	PUN	,
ni	KON	ni
la	DET:ART	le
course	NOM	course
dans	PRP	dans
le	DET:ART	le
bois	NOM	bois
,	PUN	,
ni	KON	ni
la	DET:ART	le
pesanteur	NOM	pesanteur
du	PRP:det	du
seau	NOM	seau
d'	PRP	de
eau	NOM	eau
,	PUN	,
ni	KON	ni
la	DET:ART	le
perte	NOM	perte
de	PRP	de
l'	DET:ART	le
argent	NOM	argent
,	PUN	,
ni	KON	ni
la	DET:ART	le
vue	NOM	vue
du	PRP:det	du
martinet	NOM	martinet
,	PUN	,
ni	KON	ni
même	ADV	même
la	DET:ART	le
sombre	ADJ	sombre
parole	NOM	parole
qu'	PRO:REL	que
elle	PRO:PER	elle
avait	VER:impf	avoir
entendu	VER:pper	entendre
dire	VER:infi	dire
à	PRP	à
la	DET:ART	le
Thénardier	NAM	thénardier
,	PUN	,
--	PUN	--
elle	PRO:PER	elle
pleura	VER:simp	pleurer
.	SENT	.
<EOS>	<EOS>	<EOS>
Elle	PRO:PER	elle
éclata	VER:simp	éclater
en	PRP	en
sanglots	NOM	sanglot
.	SENT	.
<EOS>	<EOS>	<EOS>
Cependant	ADV	cependant
le	DET:ART	le
voyageur	NOM	voyageur
s'	PRO:PER	se
était	VER:impf	être
levé	VER:pper	lever
.	SENT	.
<EOS>	<EOS>	<EOS>
--	PUN	--
Qu'	PRO:REL	que
est	VER:pres	être
-ce	PRO:DEM	ce
donc	ADV	donc
?	SENT	?
<EOS>	<EOS>	<EOS>
dit-il	NOM	dit-il
à	PRP	à
la	DET:ART	le
Thénardier	NAM	thénardier
.	SENT	.
<EOS>	<EOS>	<EOS>
--	PUN	--
Vous	PRO:PER	vous
ne	ADV	ne
voyez	VER:pres	voir
pas	ADV	pas
?	SENT	?
<EOS>	<EOS>	<EOS>
dit	VER:pres	dire
la	DET:ART	le
Thénardier	NOM	thénardier
en	PRP	en
montrant	VER:ppre	montrer
du	PRP:det	du
doigt	NOM	doigt
le	DET:ART	le
corps	NOM	corps
du	PRP:det	du
délit	NOM	délit
qui	PRO:REL	qui
gisait	VER:impf	gésir
aux	PRP:det	au
pieds	NOM	pied
de	PRP	de
Cosette	NAM	cosette
.	SENT	.
<EOS>	<EOS>	<EOS>
--	PUN	--
Hé	INT	hé
bien	ADV	bien
,	PUN	,
quoi	PRO	quoi
?	SENT	?
<EOS>	<EOS>	<EOS>
reprit	VER:simp	reprendre
l'	DET:ART	le
homme	NOM	homme
.	SENT	.
<EOS>	<EOS>	<EOS>
--	PUN	--
Cette	PRO:DEM	ce
gueuse	NOM	gueuse|gueux
,	PUN	,
répondit	VER:simp	répondre
la	DET:ART	le
Thénardier	NAM	thénardier
,	PUN	,
s'	PRO:PER	se
est	VER:pres	être
permis	VER:pper	permettre
de	PRP	de
toucher	VER:infi	toucher
à	PRP	à
la	DET:ART	le
poupée	NOM	poupée
